Date,Open,High,Low,Close,Adj Close,Volume
2/1/16,369.350006,378.071991,367.957001,373.056,373.056,51656700
2/2/16,372.920013,375.882996,372.920013,374.447998,374.447998,40378700
2/3/16,374.645996,374.950012,368.045013,369.949005,369.949005,45933400
2/4/16,370.174011,391.608002,369.993011,389.593994,389.593994,69285504
2/5/16,388.89801,391.093994,385.571991,386.549011,386.549011,43825000
2/6/16,386.588989,386.631012,372.386993,376.522003,376.522003,49249300
2/7/16,376.514008,380.871002,374.903015,376.619995,376.619995,37076300
2/8/16,376.756989,379.878998,373.334015,373.446991,373.446991,47671100
2/9/16,373.423004,377.246002,372.89801,376.028992,376.028992,55318500
2/10/16,376.145996,385.483002,375.78299,381.648987,381.648987,85130896
2/11/16,382.114014,383.130005,376.398987,379.653992,379.653992,74375600
2/12/16,379.686005,384.95401,379.600006,384.263,384.263,67042800
2/13/16,384.640991,391.859985,384.640991,391.859985,391.859985,61911700
2/14/16,392.932007,407.230011,392.932007,407.230011,407.230011,74469800
2/15/16,407.567993,410.381012,397.748993,400.184998,400.184998,74070496
2/16/16,401.432007,408.945007,401.432007,407.488007,407.488007,73093104
2/17/16,407.656006,421.166992,406.783997,416.321991,416.321991,83193600
2/18/16,416.571991,425.996002,415.638,422.372986,422.372986,76752600
2/19/16,422.730011,423.104004,417.604004,420.785004,420.785004,55711300
2/20/16,421.601013,441.984009,421.601013,437.164001,437.164001,93992096
2/21/16,437.77301,448.04599,429.076996,438.798004,438.798004,89820704
2/22/16,438.989014,439.045013,432.916992,437.747986,437.747986,85385200
2/23/16,438.255005,439.858002,417.821014,420.735992,420.735992,85244896
2/24/16,420.955994,425.549988,413.907013,424.954987,424.954987,67743696
2/25/16,425.036987,427.718994,420.415009,424.544006,424.544006,70798000
2/26/16,424.628998,432.152008,421.619995,432.152008,432.152008,61486000
2/27/16,432.838989,434.230988,428.102997,432.519012,432.519012,41893600
2/28/16,432.571014,435.683014,423.820007,433.503998,433.503998,53033400
2/29/16,433.437988,441.506989,431.692993,437.696991,437.696991,60694700
3/1/16,437.916992,439.653015,432.319,435.122986,435.122986,74895800
3/2/16,435.131012,435.916992,423.989014,423.989014,423.989014,74955296
3/3/16,423.911987,425.372986,419.411011,421.651001,421.651001,100484000
3/4/16,421.835999,425.178009,410.938995,410.938995,410.938995,90856096
3/5/16,410.781006,411.256989,394.035004,400.570007,400.570007,135384992
3/6/16,400.524994,411.907013,395.778015,407.707001,407.707001,91212496
3/7/16,407.756989,415.916992,406.30899,414.321014,414.321014,85762400
3/8/16,414.464996,416.243011,411.093994,413.971985,413.971985,70311696
3/9/16,413.894012,416.032013,411.605988,414.859985,414.859985,70012304
3/10/16,414.743988,417.511993,413.251007,417.131012,417.131012,81022896
3/11/16,417.238007,423.925995,417.013,421.690002,421.690002,73969696
3/12/16,421.605011,421.795013,410.093994,411.623993,411.623993,92712896
3/13/16,411.64801,416.604004,411.641998,414.065002,414.065002,74322800
3/14/16,414.200989,416.68399,414.200989,416.437988,416.437988,95259400
3/15/16,416.388,418.131012,414.984985,416.829987,416.829987,66781700
3/16/16,416.888,417.686005,415.911987,417.010986,417.010986,65185800
3/17/16,417.889008,420.997009,417.889008,420.621002,420.621002,83528600
3/18/16,420.546997,420.546997,406.136993,409.548004,409.548004,104940000
3/19/16,409.265015,410.984009,407.230011,410.444,410.444,58423000
3/20/16,410.401001,414.625,410.401001,413.755005,413.755005,45947900
3/21/16,413.417999,413.417999,410.381012,413.307007,413.307007,61655400
3/22/16,413.131989,418.375,412.531006,418.088989,418.088989,66813300
3/23/16,418.161011,419.268005,417.364014,418.040985,418.040985,61444200
3/24/16,418.424011,418.679993,415.485992,416.394012,416.394012,68346704
3/25/16,416.507996,418.079987,415.558014,417.177002,417.177002,52560000
3/26/16,417.36499,418.987,416.259003,417.945007,417.945007,44650400
3/27/16,418.140015,428.796997,417.710999,426.765015,426.765015,71229400
3/28/16,426.548004,426.856995,423.292999,424.230988,424.230988,68522800
3/29/16,424.303986,426.203003,412.681,416.515991,416.515991,75411504
3/30/16,416.834015,416.834015,412.496002,414.81601,414.81601,66034100
3/31/16,415.256989,418.368988,415.256989,416.729004,416.729004,60215200
4/1/16,416.76001,418.173004,415.830994,417.959991,417.959991,51235700
4/2/16,418.421997,422.080994,418.421997,420.872986,420.872986,45681200
4/3/16,421.173004,421.579987,419.696991,420.903992,420.903992,38053700
4/4/16,421.299011,422.342987,419.601013,421.444,421.444,50634300
4/5/16,421.016998,424.256989,420.614014,424.029999,424.029999,60718000
4/6/16,424.283997,424.527008,422.729004,423.412994,423.412994,59091000
4/7/16,423.619995,423.657013,420.518005,422.744995,422.744995,57858600
4/8/16,422.907013,425.360992,419.63501,420.348999,420.348999,63454700
4/9/16,420.811005,420.890991,416.515015,419.411011,419.411011,49792700
4/10/16,419.59201,422.434998,419.256989,421.563995,421.563995,73478600
4/11/16,421.872009,422.739014,420.53299,422.483002,422.483002,50747500
4/12/16,422.842987,427.277008,422.842987,425.190002,425.190002,70728800
4/13/16,425.631989,426.65799,422.915985,423.734009,423.734009,69060400
4/14/16,423.934998,425.371002,423.013,424.282013,424.282013,45281000
4/15/16,424.427002,429.928009,424.427002,429.713013,429.713013,54801500
4/16/16,429.575012,432.625,428.984009,430.571991,430.571991,39392800
4/17/16,430.635986,431.371002,426.07901,427.398987,427.398987,52125900
4/18/16,427.610992,429.273987,427.085999,428.591003,428.591003,55670900
4/19/16,428.703003,436.019989,428.104004,435.509003,435.509003,52810500
4/20/16,435.324005,443.053986,434.406006,441.389008,441.389008,72890096
4/21/16,441.415985,450.548004,440.951996,449.424988,449.424988,68204704
4/22/16,449.687988,449.809998,444.149994,445.737,445.737,58804400
4/23/16,445.860992,450.282013,444.330994,450.282013,450.282013,50485400
4/24/16,450.559998,460.145996,448.928009,458.554993,458.554993,68198400
4/25/16,459.121002,466.619995,453.59201,461.425995,461.425995,87091800
4/26/16,461.64801,467.964996,461.621002,466.088989,466.088989,78971904
4/27/16,466.261993,467.07901,444.134003,444.687012,444.687012,93564896
4/28/16,445.037994,449.550995,436.649994,449.010986,449.010986,74064704
4/29/16,449.40799,455.384003,446.016998,455.096985,455.096985,49258500
4/30/16,455.178009,455.587006,447.696991,448.317993,448.317993,69322600
5/1/16,448.484009,452.479004,447.927002,451.875,451.875,40660100
5/2/16,451.933014,452.445007,441.776001,444.669006,444.669006,92127000
5/3/16,444.72699,451.096985,442.617004,450.303986,450.303986,59366400
5/4/16,450.183014,450.377991,445.630005,446.721985,446.721985,50407300
5/5/16,446.710999,448.506012,445.882996,447.976013,447.976013,50440800
5/6/16,447.941986,461.375,447.067993,459.602997,459.602997,72796800
5/7/16,459.639008,460.674988,457.324005,458.536011,458.536011,38364500
5/8/16,458.428986,459.416992,455.983002,458.548004,458.548004,40315000
5/9/16,458.205994,462.480988,456.531006,460.483002,460.483002,55493100
5/10/16,460.518005,461.928986,448.95401,450.894989,450.894989,58956100
5/11/16,450.864014,454.575989,450.864014,452.727997,452.727997,50605200
5/12/16,452.446991,454.949005,449.25,454.765991,454.765991,59849300
5/13/16,454.850006,457.054993,453.453003,455.670013,455.670013,60845000
5/14/16,455.822998,456.835999,454.786011,455.67099,455.67099,37209000
5/15/16,455.759003,458.691986,455.459015,457.567993,457.567993,28514000
5/16/16,457.585999,458.200012,452.945007,454.162994,454.162994,59171500
5/17/16,454.009003,455.071991,453.605011,453.78299,453.78299,64100300
5/18/16,453.69101,455.997986,453.299011,454.618988,454.618988,86850096
5/19/16,454.523987,454.632996,438.714996,438.714996,438.714996,96027400
5/20/16,437.792999,444.053986,437.389008,442.675995,442.675995,81987904
5/21/16,442.966003,443.778015,441.705994,443.187988,443.187988,42762300
5/22/16,443.217987,443.427002,439.035004,439.322998,439.322998,39657600
5/23/16,439.347992,444.345001,438.822998,444.154999,444.154999,50582500
5/24/16,444.290985,447.100006,443.929993,445.980988,445.980988,65783100
5/25/16,446.062012,450.298004,446.062012,449.598999,449.598999,65231000
5/26/16,449.671997,453.644012,447.895996,453.384003,453.384003,65203800
5/27/16,453.520996,478.148987,453.520996,473.463989,473.463989,164780992
5/28/16,473.028992,533.473022,472.699005,530.039978,530.039978,181199008
5/29/16,527.47699,553.960022,512.179016,526.232971,526.232971,148736992
5/30/16,528.471008,544.348999,522.963013,533.864014,533.864014,87958704
5/31/16,534.190979,546.617981,520.661987,531.385986,531.385986,138450000
6/1/16,531.106995,543.080017,525.635986,536.919983,536.919983,86061800
6/2/16,536.515015,540.35199,533.078003,537.971985,537.971985,60378200
6/3/16,537.682007,574.638,536.919983,569.19397,569.19397,122020000
6/4/16,569.705017,590.132019,564.237976,572.72699,572.72699,94925296
6/5/16,573.307983,582.807983,569.177979,574.97699,574.97699,68874096
6/6/16,574.60199,586.469971,574.60199,585.536987,585.536987,72138896
6/7/16,585.445007,590.258972,567.513977,576.596985,576.596985,107770000
6/8/16,577.166992,582.838989,573.130005,581.64502,581.64502,80265800
6/9/16,582.203003,582.203003,570.950989,574.630005,574.630005,71301000
6/10/16,575.836975,579.127014,573.325012,577.469971,577.469971,66991900
6/11/16,578.674011,607.116028,578.674011,606.72699,606.72699,82357000
6/12/16,609.684021,684.843994,607.039001,672.783997,672.783997,277084992
6/13/16,671.653992,716.004028,664.487,704.375977,704.375977,243295008
6/14/16,704.504028,704.504028,662.804016,685.559021,685.559021,186694000
6/15/16,685.684998,696.302979,672.560974,694.468994,694.468994,99223800
6/16/16,696.52301,773.721985,696.52301,766.307983,766.307983,271633984
6/17/16,768.487,775.356018,716.55603,748.908997,748.908997,363320992
6/18/16,748.755981,777.98999,733.929016,756.22699,756.22699,252718000
6/19/16,756.687988,766.620972,745.627991,763.781006,763.781006,136184992
6/20/16,763.927002,764.083984,732.72699,737.226013,737.226013,174511008
6/21/16,735.882996,735.882996,639.070007,666.651978,666.651978,309944000
6/22/16,665.914978,678.669983,587.482971,596.116028,596.116028,266392992
6/23/16,597.442993,629.327026,558.138977,623.97699,623.97699,253462000
6/24/16,625.575012,681.72699,625.271973,665.299011,665.299011,224316992
6/25/16,665.281006,691.731018,646.559021,665.122986,665.122986,126656000
6/26/16,665.93103,665.97998,616.934021,629.367004,629.367004,109225000
6/27/16,629.348999,655.275024,620.523987,655.275024,655.275024,122134000
6/28/16,658.10199,659.247986,637.77301,647.000977,647.000977,138384992
6/29/16,644.122009,644.682007,628.283997,639.890015,639.890015,142456000
6/30/16,640.591003,675.403015,636.607971,673.336975,673.336975,138980000
7/1/16,672.515015,686.153992,669.593994,676.296021,676.296021,134431008
7/2/16,676.734009,703.702026,676.398987,703.702026,703.702026,112354000
7/3/16,704.968018,704.968018,649.008972,658.664001,658.664001,129512000
7/4/16,658.804016,683.661987,650.507996,683.661987,683.661987,92008400
7/5/16,683.208984,683.491028,665.065979,670.627014,670.627014,130476000
7/6/16,670.41803,681.89801,670.41803,677.330994,677.330994,134960992
7/7/16,678.090027,682.432007,611.833984,640.562012,640.562012,258091008
7/8/16,640.687988,666.70697,636.46698,666.52301,666.52301,141970000
7/9/16,666.383972,666.383972,633.398987,650.960022,650.960022,180536000
7/10/16,650.598999,652.294006,641.263977,649.359985,649.359985,102532000
7/11/16,648.484009,659.629028,644.97998,647.658997,647.658997,107910000
7/12/16,648.28302,675.258972,646.778992,664.551025,664.551025,138172992
7/13/16,664.796997,668.700012,654.468018,654.468018,654.468018,131449000
7/14/16,652.922974,662.901978,652.922974,658.078003,658.078003,98511400
7/15/16,659.171021,667.077026,659.039978,663.255005,663.255005,81673104
7/16/16,663.781006,666.460022,659.333984,660.767029,660.767029,50330200
7/17/16,661.992981,682.36499,661.992981,679.458984,679.458984,74407904
7/18/16,679.809021,681.554993,668.625,673.106018,673.106018,69465000
7/19/16,672.737976,673.276978,667.632019,672.864014,672.864014,61203300
7/20/16,672.80603,672.929016,663.359985,665.684998,665.684998,94636400
7/21/16,665.228027,666.218994,660.414978,665.012024,665.012024,60491800
7/22/16,664.921997,666.583008,646.721985,650.619019,650.619019,134169000
7/23/16,650.726013,656.366028,648.523987,655.55603,655.55603,69532200
7/24/16,655.409973,663.109985,652.79303,661.284973,661.284973,118184000
7/25/16,661.263,661.828003,653.39502,654.096985,654.096985,78176496
7/26/16,654.226013,656.224976,645.879028,651.783997,651.783997,225135008
7/27/16,651.627014,657.455994,648.447021,654.35199,654.35199,147460992
7/28/16,654.492004,657.594971,654.492004,655.034973,655.034973,86428400
7/29/16,655.111023,657.796021,654.786011,656.992004,656.992004,60703500
7/30/16,657.012024,658.223022,654.208984,655.046997,655.046997,38456100
7/31/16,655.099976,655.284973,624.36499,624.68103,624.68103,110818000
8/1/16,624.60199,626.119019,605.883972,606.271973,606.271973,121887000
8/2/16,606.396973,612.848022,531.333984,547.465027,547.465027,330932992
8/3/16,548.656006,573.359985,541.546997,566.35498,566.35498,207982000
8/4/16,566.328979,579.495972,565.776978,578.289001,578.289001,125292000
8/5/16,578.281006,578.281006,569.981995,575.04303,575.04303,66127900
8/6/16,575.030029,588.395996,569.468994,587.778015,587.778015,80797296
8/7/16,587.770996,597.513,586.815979,592.690002,592.690002,82398400
8/8/16,592.736023,592.994019,588.046997,591.054016,591.054016,61194100
8/9/16,591.038025,591.091003,584.79303,587.801025,587.801025,92228096
8/10/16,587.64801,599.984009,586.370972,592.103027,592.103027,102905000
8/11/16,592.124023,597.541992,589.119995,589.119995,589.119995,74514400
8/12/16,588.797974,589.909973,583.810974,587.559021,587.559021,69218000
8/13/16,587.356995,589.773987,584.979004,585.588013,585.588013,43563000
8/14/16,585.588989,585.666016,564.781006,570.473022,570.473022,60851100
8/15/16,570.494019,573.580017,563.23999,567.23999,567.23999,57262300
8/16/16,567.242981,581.737976,566.716003,577.439026,577.439026,58405200
8/17/16,577.760986,580.893982,571.429993,573.216003,573.216003,54443000
8/18/16,573.70697,577.791992,573.429993,574.317993,574.317993,59896600
8/19/16,574.338989,578.237976,574.182007,575.630005,575.630005,50631600
8/20/16,576.083984,582.817993,575.45697,581.697021,581.697021,45301400
8/21/16,581.939026,584.15802,580.218018,581.307983,581.307983,38299400
8/22/16,581.310974,588.447998,580.593994,586.752991,586.752991,72844000
8/23/16,586.770996,589.473999,581.633972,583.414978,583.414978,85349200
8/24/16,583.411987,583.590027,579.85498,580.182007,580.182007,56328200
8/25/16,580.179993,580.450989,575.166992,577.760986,577.760986,136130000
8/26/16,577.752991,580.622986,576.857971,579.651001,579.651001,48856800
8/27/16,579.452026,579.844971,568.630005,569.947021,569.947021,59698300
8/28/16,569.830017,574.038025,569.73999,573.911987,573.911987,86301600
8/29/16,574.070984,576.278015,573.465027,574.106995,574.106995,110398000
8/30/16,574.114014,578.356995,574.114014,577.502991,577.502991,70342400
8/31/16,577.591003,577.861023,573.642029,575.471985,575.471985,75840896
9/1/16,575.546021,576.310974,571.814026,572.302979,572.302979,76923400
9/2/16,572.409973,575.643005,570.810974,575.536987,575.536987,79910800
9/3/16,575.554993,599.5,574.05603,598.211975,598.211975,159014000
9/4/16,598.590027,611.836975,596.848022,608.633972,608.633972,97942896
9/5/16,608.98999,609.054993,602.242004,606.590027,606.590027,82446800
9/6/16,606.505981,610.830017,605.091003,610.435974,610.435974,78529104
9/7/16,610.572998,614.544983,608.513,614.544006,614.544006,75032400
9/8/16,614.63501,628.77002,613.843994,626.315979,626.315979,86713000
9/9/16,626.35199,626.830017,620.263,622.861023,622.861023,64550200
9/10/16,622.927002,625.094971,622.39502,623.508972,623.508972,45016800
9/11/16,623.424011,628.817993,600.505981,606.718994,606.718994,73610800
9/12/16,607.005005,608.458984,605.411011,608.242981,608.242981,72812304
9/13/16,608.025024,611.192993,606.924988,609.241028,609.241028,86920600
9/14/16,608.841003,611.952026,608.409973,610.684021,610.684021,47877700
9/15/16,610.588013,611.085999,607.155029,607.155029,607.155029,59464600
9/16/16,607.245972,609.260986,606.734985,606.973022,606.973022,64963400
9/17/16,607.218018,607.859985,605.192017,605.984009,605.984009,37140300
9/18/16,606.28302,610.15802,605.856018,609.874023,609.874023,48679400
9/19/16,609.870972,610.932007,608.27002,609.22699,609.22699,54796400
9/20/16,609.254028,609.525024,607.937988,608.312012,608.312012,72710896
9/21/16,603.588013,603.588013,595.882996,597.148987,597.148987,82776200
9/22/16,597.278992,598.487,596.213013,596.297974,596.297974,67085300
9/23/16,596.198975,603.205017,595.786011,602.84198,602.84198,51067000
9/24/16,602.960999,604.580017,602.044983,602.625,602.625,35359500
9/25/16,602.749023,603.380981,599.710999,600.825989,600.825989,33977800
9/26/16,600.807007,608.143005,600.348999,608.04303,608.04303,59153800
9/27/16,608.021973,608.247986,604.109985,606.166016,606.166016,49422400
9/28/16,606.242981,606.590027,604.606995,604.728027,604.728027,48722600
9/29/16,605.018982,606.823975,604.848022,605.692993,605.692993,55658600
9/30/16,605.715027,609.734985,604.142029,609.734985,609.734985,56122400
10/1/16,609.929016,615.237,609.929016,613.982971,613.982971,56357000
10/2/16,613.947998,614.005005,609.682007,610.892029,610.892029,39249800
10/3/16,610.968018,612.567993,610.455017,612.132996,612.132996,46798300
10/4/16,612.052002,612.054016,609.479004,610.203979,610.203979,49801600
10/5/16,610.218018,613.814026,609.617004,612.510986,612.510986,68077504
10/6/16,612.469971,613.81897,611.468994,613.020996,613.020996,56812100
10/7/16,612.607971,617.911987,611.820984,617.120972,617.120972,64071400
10/8/16,617.341003,619.848999,617.341003,619.107971,619.107971,42345900
10/9/16,619.171997,619.197998,616.606995,616.752014,616.752014,39243400
10/10/16,616.822021,621.317993,616.197021,618.994019,618.994019,67481104
10/11/16,619.237976,642.080017,618.5,641.072021,641.072021,103590000
10/12/16,640.870972,641.336975,635.965027,636.192017,636.192017,92370200
10/13/16,636.030029,638.833008,635.028992,636.786011,636.786011,61620700
10/14/16,637.007996,641.284973,637.007996,640.377991,640.377991,58144600
10/15/16,640.310974,642.10199,637.390015,638.645996,638.645996,39035400
10/16/16,639.083008,642.89801,638.901001,641.630981,641.630981,40298100
10/17/16,641.817993,642.328003,638.663025,639.192993,639.192993,58063600
10/18/16,639.411011,640.736023,635.995972,637.960022,637.960022,65546700
10/19/16,638.133972,638.874023,628.013,630.52002,630.52002,69381696
10/20/16,630.663025,631.916992,628.257996,630.856995,630.856995,56957300
10/21/16,630.825012,634.093994,630.69397,632.828003,632.828003,55951000
10/22/16,633.135986,658.197021,632.849976,657.294006,657.294006,78556496
10/23/16,657.620972,661.129028,653.885986,657.070984,657.070984,54474600
10/24/16,657.161011,657.252014,652.594971,653.760986,653.760986,62218200
10/25/16,654.002014,664.424011,653.697998,657.588013,657.588013,90378800
10/26/16,657.677979,679.728027,657.677979,678.304016,678.304016,88877104
10/27/16,678.213989,688.593994,678.039978,688.312988,688.312988,96105296
10/28/16,688,690.44397,684.161987,689.651001,689.651001,81145504
10/29/16,690.289001,720.401978,690.052002,714.479004,714.479004,134760992
10/30/16,714.117981,714.117981,696.474976,701.864014,701.864014,100665000
10/31/16,702.640015,709.289001,691.682007,700.971985,700.971985,97064400
11/1/16,701.336975,736.452026,701.336975,729.79303,729.79303,130527000
11/2/16,730.065979,740.828979,722.348999,740.828979,740.828979,84865200
11/3/16,742.346008,745.77301,678.156006,688.700012,688.700012,172808000
11/4/16,689.124023,706.929993,685.562988,703.234985,703.234985,99907696
11/5/16,703.525024,707.51001,697.739014,703.41803,703.41803,53752300
11/6/16,703.812012,714.257996,699.559998,711.521973,711.521973,59902200
11/7/16,710.736023,710.736023,699.903015,703.130981,703.130981,65047100
11/8/16,703.088989,712.987,702.390015,709.848022,709.848022,79660800
11/9/16,709.825012,740.046021,708.609985,723.27301,723.27301,132429000
11/10/16,722.843994,723.018005,711.210022,715.533997,715.533997,68807800
11/11/16,715.554993,718.317993,714.409973,716.411011,716.411011,63119700
11/12/16,716.752014,717.14801,704.034973,705.054016,705.054016,64622500
11/13/16,705.195984,705.257019,687.315002,702.031006,702.031006,80318096
11/14/16,701.997009,706.283997,699.807983,705.020996,705.020996,62993000
11/15/16,705.794006,715.718018,705.26001,711.619019,711.619019,72038496
11/16/16,711.166992,747.61499,709.039001,744.197998,744.197998,141294000
11/17/16,744.875977,755.64502,739.510986,740.97699,740.97699,108579000
11/18/16,740.705017,752.882019,736.890015,751.585022,751.585022,87363104
11/19/16,751.833008,756.237,744.46698,751.616028,751.616028,110608000
11/20/16,751.879028,755.47998,717.94397,731.026001,731.026001,154116000
11/21/16,731.265015,741.721985,730.51001,739.247986,739.247986,60802400
11/22/16,739.643005,753.869995,736.526978,751.346985,751.346985,129906000
11/23/16,751.741028,752.25,738.924011,744.593994,744.593994,76543800
11/24/16,744.619995,746.83197,733.48999,740.289001,740.289001,85919296
11/25/16,740.442017,741.648987,734.591003,741.648987,741.648987,67807600
11/26/16,741.510986,742.213989,729.625,735.382019,735.382019,54962700
11/27/16,735.437012,739.018005,731.085022,732.034973,732.034973,52601800
11/28/16,732.484009,738.005981,732.484009,735.812988,735.812988,61888600
11/29/16,736.328979,737.471008,734.559021,735.604004,735.604004,68511104
11/30/16,736.283997,747.929016,736.265015,745.690979,745.690979,84070800
12/1/16,746.046021,758.275024,746.046021,756.773987,756.773987,80461904
12/2/16,757.544983,781.296021,757.544983,777.94397,777.94397,127605000
12/3/16,778.247986,778.247986,764.856018,771.155029,771.155029,69547296
12/4/16,771.638,773.872009,768.161011,773.872009,773.872009,60557900
12/5/16,773.393982,773.468018,751.713013,758.700012,758.700012,106363000
12/6/16,758.719971,765.622009,758.719971,764.223999,764.223999,116218000
12/7/16,764.210999,771.54303,759.75,768.132019,768.132019,96426096
12/8/16,768.075989,774.697998,765.945984,770.809998,770.809998,80111904
12/9/16,769.94397,774.528015,769.648987,772.794006,772.794006,68705296
12/10/16,773.02301,777.09198,772.909973,774.650024,774.650024,53843100
12/11/16,774.752014,774.797974,765.411987,769.731018,769.731018,57313400
12/12/16,770.039978,781.921997,770.039978,780.086975,780.086975,76571000
12/13/16,780.646973,788.460022,777.961975,780.55603,780.55603,81645600
12/14/16,780.005005,782.033997,776.838989,781.481018,781.481018,75979000
12/15/16,780.070007,781.434998,777.802002,778.088013,778.088013,81580096
12/16/16,778.963013,785.031982,778.963013,784.906982,784.906982,83608200
12/17/16,785.166016,792.508972,784.864014,790.828979,790.828979,78989800
12/18/16,791.007996,794.737,788.026001,790.530029,790.530029,60524400
12/19/16,790.692017,793.611023,790.320007,792.713989,792.713989,74886400
12/20/16,792.247009,801.336975,791.497009,800.875977,800.875977,99629296
12/21/16,800.643982,834.281006,799.405029,834.281006,834.281006,155576000
12/22/16,834.179993,875.781982,834.148987,864.539978,864.539978,200027008
12/23/16,864.888,925.117004,864.677002,921.984009,921.984009,275564000
12/24/16,922.179993,923.479004,886.335022,898.822021,898.822021,137727008
12/25/16,899.651978,899.651978,862.424011,896.182983,896.182983,143664992
12/26/16,896.905029,913.184021,896.89801,907.609985,907.609985,123771000
12/27/16,908.354004,940.047974,904.255005,933.197998,933.197998,167308000
12/28/16,934.830994,975.921021,934.830994,975.921021,975.921021,236630000
12/29/16,975.125,979.396973,954.502991,973.497009,973.497009,199320000
12/30/16,972.534973,972.534973,934.833008,961.237976,961.237976,187474000
12/31/16,960.627014,963.742981,947.236023,963.742981,963.742981,99135104
1/1/17,963.65802,1003.080017,958.698975,998.325012,998.325012,147775008
1/2/17,998.617004,1031.390015,996.702026,1021.75,1021.75,222184992
1/3/17,1021.599976,1044.079956,1021.599976,1043.839966,1043.839966,185168000
1/4/17,1044.400024,1159.420044,1044.400024,1154.72998,1154.72998,344945984
1/5/17,1156.72998,1191.099976,910.416992,1013.380005,1013.380005,510199008
1/6/17,1014.23999,1046.810059,883.94397,902.200989,902.200989,351876000
1/7/17,903.487,908.585022,823.55603,908.585022,908.585022,279550016
1/8/17,908.174988,942.723999,887.249023,911.198975,911.198975,158715008
1/9/17,913.244019,913.685974,879.807007,902.828003,902.828003,141876992
1/10/17,902.440002,914.872986,901.059998,907.679016,907.679016,115808000
1/11/17,908.11499,919.447998,762.765015,777.757019,777.757019,310928992
1/12/17,775.177979,826.245972,755.755981,804.833984,804.833984,222326000
1/13/17,803.737,829.000977,780.002991,823.984009,823.984009,168968000
1/14/17,825.142029,835.085022,812.455994,818.411987,818.411987,93063296
1/15/17,818.142029,823.307007,812.870972,821.797974,821.797974,71013600
1/16/17,821.78302,834.530029,820.270996,831.533997,831.533997,82755200
1/17/17,830.945984,910.560974,830.796021,907.937988,907.937988,155095008
1/18/17,909.372986,917.499023,858.304016,886.617981,886.617981,225676992
1/19/17,888.335022,904.614014,884.338013,899.072998,899.072998,105625000
1/20/17,898.171997,899.39801,887.007996,895.026001,895.026001,86728400
1/21/17,895.549011,927.367004,895.534973,921.789001,921.789001,111158000
1/22/17,922.205017,937.525024,897.564026,924.672974,924.672974,116573000
1/23/17,925.499023,928.265991,916.737976,921.012024,921.012024,73588600
1/24/17,910.677002,924.14502,892.286011,892.687012,892.687012,111349000
1/25/17,891.924011,903.252014,891.687012,901.541992,901.541992,120831000
1/26/17,902.39502,919.325989,902.223999,917.585999,917.585999,131958000
1/27/17,918.359009,923.223022,915.846008,919.75,919.75,125594000
1/28/17,919.810974,923.911011,919.810974,921.590027,921.590027,68979600
1/29/17,922.067017,923.41803,919.14801,919.495972,919.495972,60851700
1/30/17,920.151001,923.047974,919.473999,920.382019,920.382019,78227296
1/31/17,920.958984,972.018982,920.958984,970.403015,970.403015,164582000
2/1/17,970.940979,989.114014,970.742004,989.02301,989.02301,150110000
2/2/17,990.000977,1013.52002,983.221008,1011.799988,1011.799988,145820992
